date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season
27/Mar/2016,15:15,Northampton Saints,29,Harlequins,23,Franklin's Gardens,Tim Wigglesworth,52,H,N,Mar,2016,2015-16
01/Apr/2016,19:45,Bath,10,Saracens,30,The Recreation Ground,Greg Garner,40,A,N,Apr,2016,2015-16
02/Apr/2016,15:00,Exeter Chiefs,50,Worcester Warriors,12,Sandy Park,Thomas Foley,62,H,N,Apr,2016,2015-16
02/Apr/2016,15:00,Harlequins,46,Newcastle Falcons,25,Twickenham Stoop,Matthew Carley,71,H,N,Apr,2016,2015-16
02/Apr/2016,15:00,London Irish,15,Sale Sharks,30,Madejski Stadium,Craig Maxwell-Keys,45,A,N,Apr,2016,2015-16
02/Apr/2016,15:15,Leicester Tigers,35,Gloucester,30,Welford Road,JP Doyle,65,H,N,Apr,2016,2015-16
03/Apr/2016,15:00,Wasps,28,Northampton Saints,6,Ricoh Arena,Luke Pearce,34,H,N,Apr,2016,2015-16
15/Apr/2016,19:45,Gloucester,16,Exeter Chiefs,9,Kingsholm,Craig Maxwell-Keys,25,H,N,Apr,2016,2015-16
16/Apr/2016,15:00,Worcester Warriors,35,Wasps,54,Sixways,JP Doyle,89,A,N,Apr,2016,2015-16
16/Apr/2016,15:15,Saracens,22,Harlequins,12,Wembley Stadium,Greg Garner,34,H,N,Apr,2016,2015-16
16/Apr/2016,17:30,Northampton Saints,24,Leicester Tigers,30,Franklin's Gardens,Tim Wigglesworth,54,A,N,Apr,2016,2015-16
17/Apr/2016,14:30,Sale Sharks,29,Bath,17,AJ Bell Stadium,Luke Pearce,46,H,N,Apr,2016,2015-16
17/Apr/2016,15:00,Newcastle Falcons,13,London Irish,6,Kingston Park,Wayne Barnes,19,H,N,Apr,2016,2015-16
23/Apr/2016,15:15,Bath,32,Sale Sharks,26,The Recreation Ground,Ian Tempest,58,H,N,Apr,2016,2015-16
29/Apr/2016,19:45,Sale Sharks,11,Gloucester,12,AJ Bell Stadium,Thomas Foley,23,A,N,Apr,2016,2015-16
30/Apr/2016,15:00,Leicester Tigers,31,Worcester Warriors,17,Welford Road,Greg Garner,48,H,N,Apr,2016,2015-16
30/Apr/2016,15:15,Northampton Saints,15,Bath,14,Franklin's Gardens,Wayne Barnes,29,H,N,Apr,2016,2015-16
01/May/2016,13:00,Exeter Chiefs,24,Wasps,3,Sandy Park,Matthew Carley,27,H,N,May,2016,2015-16
01/May/2016,15:00,London Irish,25,Harlequins,32,Madejski Stadium,JP Doyle,57,A,N,May,2016,2015-16
01/May/2016,15:15,Saracens,23,Newcastle Falcons,14,Allianz Park,Ian Tempest,37,H,N,May,2016,2015-16
07/May/2016,15:30,Bath,38,Leicester Tigers,27,The Recreation Ground,Craig Maxwell-Keys,65,H,N,May,2016,2015-16
07/May/2016,15:30,Gloucester,20,Northampton Saints,28,Kingsholm,JP Doyle,48,A,N,May,2016,2015-16
07/May/2016,15:30,Harlequins,24,Exeter Chiefs,62,Twickenham Stoop,Wayne Barnes,86,A,N,May,2016,2015-16
07/May/2016,15:30,Newcastle Falcons,15,Sale Sharks,21,Kingston Park,Matthew Carley,36,A,N,May,2016,2015-16
07/May/2016,15:30,Wasps,38,London Irish,12,Ricoh Arena,Thomas Foley,50,H,N,May,2016,2015-16
07/May/2016,15:30,Worcester Warriors,19,Saracens,43,Sixways,Luke Pearce,62,A,N,May,2016,2015-16
21/May/2016,12:30,Saracens,44,Leicester Tigers,17,Allianz Park,JP Doyle,61,H,N,May,2016,2015-16
21/May/2016,15:15,Exeter Chiefs,34,Wasps,23,Sandy Park,Greg Garner,57,H,N,May,2016,2015-16
28/May/2016,15:00,Saracens,28,Exeter Chiefs,20,Twickenham Stadium,Wayne Barnes,48,H,N,May,2016,2015-16
