,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
69,2017-10-29,Gloucester,Bath,Recreation Ground,Tom Foley,W,Sun,Oct,2017-18,18.0,30.4,24.6,20.0,0.2,0.6,0.6,0.4,2.4,1.8,0.8,0.0,3.8,3.0,1.8,0.0,2.4,1.8,2.4,0.6,2.6,1.2,1.4,0.0,1,1.0,1,9,5
1021,2017-10-29,Leicester,Newcastle,Kingston Park,Wayne Barnes,W,Sun,Oct,2017-18,22.8,20.4,21.2,24.8,0.0,0.6,0.4,0.8,2.4,1.8,2.2,0.2,2.2,1.8,1.8,0.0,3.0,2.0,0.6,0.0,2.4,1.8,2.8,0.0,1,1.0,0,4,8
756,2017-10-29,Newcastle,Leicester,Kingston Park,Wayne Barnes,L,Sun,Oct,2017-18,21.2,24.8,22.8,20.4,0.4,0.8,0.0,0.6,3.0,2.0,0.6,0.0,2.4,1.8,2.8,0.0,2.4,1.8,2.2,0.2,2.2,1.8,1.8,0.0,0,0.0,1,8,4
459,2017-11-17,Saracens,Gloucester,Kingsholm,Karl Dickson,L,Fri,Nov,2017-18,35.4,11.0,19.0,29.0,0.6,0.0,0.2,0.8,4.0,3.0,3.0,0.0,1.4,0.8,0.8,0.0,2.6,1.8,0.8,0.0,3.6,2.8,1.8,0.0,0,1.0,1,3,9
1443,2017-11-17,Gloucester,Saracens,Kingsholm,Karl Dickson,W,Fri,Nov,2017-18,19.0,29.0,35.4,11.0,0.2,0.8,0.6,0.0,2.6,1.8,0.8,0.0,3.6,2.8,1.8,0.0,4.0,3.0,3.0,0.0,1.4,0.8,0.8,0.0,1,1.0,1,9,3
1575,2017-11-18,Newcastle,Wasps,Ricoh Arena,Matthew O'Grady,L,Sat,Nov,2017-18,21.2,28.4,20.8,28.0,0.4,0.6,0.4,0.4,3.0,2.2,0.6,0.0,3.0,2.4,2.6,0.0,2.2,1.6,2.2,0.0,2.8,1.6,3.4,0.2,0,0.0,1,8,1
1022,2017-11-18,Wasps,Newcastle,Ricoh Arena,Matthew O'Grady,W,Sat,Nov,2017-18,20.8,28.0,21.2,28.4,0.4,0.4,0.4,0.6,2.2,1.6,2.2,0.0,2.8,1.6,3.4,0.2,3.0,2.2,0.6,0.0,3.0,2.4,2.6,0.0,1,1.0,0,1,8
1705,2017-11-18,Northampton,Worcester,Sixways,Andrew Jackson,L,Sat,Nov,2017-18,28.0,24.0,16.0,32.0,0.8,0.4,0.6,0.6,3.8,2.4,1.4,0.0,3.0,1.8,1.8,0.0,2.2,0.4,1.4,0.0,4.0,3.6,1.6,0.0,0,0.0,0,7,11
1146,2017-11-18,Worcester,Northampton,Sixways,Andrew Jackson,W,Sat,Nov,2017-18,16.0,32.0,28.0,24.0,0.6,0.6,0.8,0.4,2.2,0.4,1.4,0.0,4.0,3.6,1.6,0.0,3.8,2.4,1.4,0.0,3.0,1.8,1.8,0.0,1,0.0,0,11,7
882,2017-11-19,Bath,London Irish,Madejski Stadium,Tom Foley,W,Sun,Nov,2017-18,22.6,20.2,17.8,35.4,0.8,0.4,0.2,0.6,2.2,1.6,2.6,0.2,2.8,1.6,1.0,0.0,2.0,1.6,1.4,0.0,4.8,3.6,1.4,0.0,1,0.0,0,5,13
1291,2017-11-19,Leicester,Sale,Welford Road,Luke Pearce,W,Sun,Nov,2017-18,26.6,18.2,27.6,22.0,0.0,0.6,0.8,0.4,2.8,2.4,2.4,0.2,1.8,1.4,2.0,0.0,3.8,2.8,1.0,0.0,2.6,2.2,1.4,0.0,1,1.0,0,4,10
303,2017-11-19,Harlequins,Exeter,Sandy Park,JP Doyle,L,Sun,Nov,2017-18,31.4,28.6,25.8,15.4,0.6,1.0,0.8,0.4,3.6,2.8,2.6,0.0,3.8,1.8,2.0,0.0,3.2,2.4,1.4,0.0,1.8,1.4,1.0,0.2,0,1.0,1,6,2
605,2017-11-19,Exeter,Harlequins,Sandy Park,JP Doyle,W,Sun,Nov,2017-18,25.8,15.4,31.4,28.6,0.8,0.4,0.6,1.0,3.2,2.4,1.4,0.0,1.8,1.4,1.0,0.2,3.6,2.8,2.6,0.0,3.8,1.8,2.0,0.0,1,1.0,1,2,6
70,2017-11-19,London Irish,Bath,Madejski Stadium,Tom Foley,L,Sun,Nov,2017-18,17.8,35.4,22.6,20.2,0.2,0.6,0.8,0.4,2.0,1.6,1.4,0.0,4.8,3.6,1.4,0.0,2.2,1.6,2.6,0.2,2.8,1.6,1.0,0.0,0,0.0,0,13,5
757,2017-11-19,Sale,Leicester,Welford Road,Luke Pearce,L,Sun,Nov,2017-18,27.6,22.0,26.6,18.2,0.8,0.4,0.0,0.6,3.8,2.8,1.0,0.0,2.6,2.2,1.4,0.0,2.8,2.4,2.4,0.2,1.8,1.4,2.0,0.0,0,0.0,1,10,4
460,2017-11-24,Newcastle,Gloucester,Kingston Park,JP Doyle,L,Fri,Nov,2017-18,21.8,30.6,21.6,27.6,0.4,0.8,0.2,1.0,3.0,2.2,0.8,0.0,3.8,3.2,1.6,0.0,2.8,2.0,1.2,0.0,3.2,2.2,2.4,0.0,0,0.0,1,8,9
1023,2017-11-24,Gloucester,Newcastle,Kingston Park,JP Doyle,W,Fri,Nov,2017-18,21.6,27.6,21.8,30.6,0.2,1.0,0.4,0.8,2.8,2.0,1.2,0.0,3.2,2.2,2.4,0.0,3.0,2.2,0.8,0.0,3.8,3.2,1.6,0.0,1,1.0,0,9,8
1292,2017-11-25,Northampton,Sale,AJ Bell Stadium,Karl Dickson,L,Sat,Nov,2017-18,26.2,28.8,25.8,27.6,0.6,0.6,0.8,0.6,3.4,2.2,1.6,0.0,3.8,2.2,1.8,0.0,3.6,2.4,1.0,0.0,3.2,2.6,2.0,0.0,0,0.0,0,7,10
1147,2017-11-25,Sale,Northampton,AJ Bell Stadium,Karl Dickson,W,Sat,Nov,2017-18,25.8,27.6,26.2,28.8,0.8,0.6,0.6,0.6,3.6,2.4,1.0,0.0,3.2,2.6,2.0,0.0,3.4,2.2,1.6,0.0,3.8,2.2,1.8,0.0,1,0.0,0,10,7
606,2017-11-25,Bath,Harlequins,Recreation Ground,Craig Maxwell-Keys,W,Sat,Nov,2017-18,25.8,19.0,30.0,30.6,0.8,0.4,0.6,1.0,2.4,1.8,3.0,0.4,2.4,1.4,1.4,0.0,3.6,3.0,2.0,0.0,4.2,2.4,1.6,0.0,1,1.0,0,5,6
1706,2017-11-25,Leicester,Worcester,Welford Road,Greg MacDonald,L,Sat,Nov,2017-18,28.8,21.6,20.0,26.8,0.2,0.8,0.8,0.4,3.0,2.2,2.8,0.2,2.4,1.6,2.0,0.0,2.8,0.6,1.6,0.0,3.4,2.8,1.4,0.0,0,1.0,1,4,11
71,2017-11-25,Harlequins,Bath,Recreation Ground,Craig Maxwell-Keys,L,Sat,Nov,2017-18,30.0,30.6,25.8,19.0,0.6,1.0,0.8,0.4,3.6,3.0,2.0,0.0,4.2,2.4,1.6,0.0,2.4,1.8,3.0,0.4,2.4,1.4,1.4,0.0,0,0.0,1,6,5
758,2017-11-25,Worcester,Leicester,Welford Road,Greg MacDonald,W,Sat,Nov,2017-18,20.0,26.8,28.8,21.6,0.8,0.4,0.2,0.8,2.8,0.6,1.6,0.0,3.4,2.8,1.4,0.0,3.0,2.2,2.8,0.2,2.4,1.6,2.0,0.0,1,1.0,1,11,4
1576,2017-11-26,London Irish,Wasps,Madejski Stadium,Christophe Ridley,L,Sun,Nov,2017-18,20.0,32.6,24.6,25.2,0.4,0.4,0.4,0.4,2.2,1.8,1.8,0.0,4.0,3.0,2.0,0.2,3.0,2.4,1.6,0.0,2.6,1.6,2.8,0.2,0,0.0,1,13,1
883,2017-11-26,Wasps,London Irish,Madejski Stadium,Christophe Ridley,W,Sun,Nov,2017-18,24.6,25.2,20.0,32.6,0.4,0.4,0.4,0.4,3.0,2.4,1.6,0.0,2.6,1.6,2.8,0.2,2.2,1.8,1.8,0.0,4.0,3.0,2.0,0.2,1,1.0,0,1,13
304,2017-11-26,Saracens,Exeter,Allianz Park,Ian Tempest,L,Sun,Nov,2017-18,33.0,14.2,23.8,16.8,0.8,0.0,0.8,0.4,3.8,2.8,2.8,0.0,1.6,1.0,1.4,0.0,3.0,2.2,1.2,0.0,2.0,1.6,1.0,0.2,0,0.0,1,3,2
1444,2017-11-26,Exeter,Saracens,Allianz Park,Ian Tempest,W,Sun,Nov,2017-18,23.8,16.8,33.0,14.2,0.8,0.4,0.8,0.0,3.0,2.2,1.2,0.0,2.0,1.6,1.0,0.2,3.8,2.8,2.8,0.0,1.6,1.0,1.4,0.0,1,1.0,0,2,3
1024,2017-12-01,Northampton,Newcastle,Franklin's Gardens,Craig Maxwell-Keys,L,Fri,Dec,2017-18,21.2,27.4,16.6,30.0,0.6,0.6,0.2,0.6,2.6,1.4,1.8,0.0,3.6,2.0,1.8,0.0,2.2,1.6,0.8,0.0,3.8,3.2,1.4,0.0,0,0.0,0,7,8
1707,2017-12-01,Sale,Worcester,Sixways,Matthew Carley,W,Fri,Dec,2017-18,26.8,22.4,22.4,27.4,0.8,0.6,0.8,0.6,3.6,2.6,1.2,0.0,2.6,1.8,1.8,0.0,3.4,1.2,1.0,0.0,3.4,2.8,1.6,0.0,1,1.0,1,10,11
1148,2017-12-01,Newcastle,Northampton,Franklin's Gardens,Craig Maxwell-Keys,W,Fri,Dec,2017-18,16.6,30.0,21.2,27.4,0.2,0.6,0.6,0.6,2.2,1.6,0.8,0.0,3.8,3.2,1.4,0.0,2.6,1.4,1.8,0.0,3.6,2.0,1.8,0.0,1,0.0,0,8,7
1293,2017-12-01,Worcester,Sale,Sixways,Matthew Carley,L,Fri,Dec,2017-18,22.4,27.4,26.8,22.4,0.8,0.6,0.8,0.6,3.4,1.2,1.0,0.0,3.4,2.8,1.6,0.0,3.6,2.6,1.2,0.0,2.6,1.8,1.8,0.0,0,1.0,1,11,10
884,2017-12-02,Gloucester,London Irish,Kingsholm,Ian Tempest,W,Sat,Dec,2017-18,22.6,25.2,17.6,28.0,0.4,0.8,0.6,0.2,3.0,2.0,1.2,0.0,3.0,2.4,1.8,0.0,1.8,1.6,1.8,0.0,3.4,2.2,2.0,0.2,1,1.0,0,9,13
1577,2017-12-02,Leicester,Wasps,Ricoh Arena,Thomas Foley,L,Sat,Dec,2017-18,28.0,22.2,24.6,21.6,0.4,0.8,0.4,0.4,3.0,2.4,2.4,0.2,2.8,1.8,1.4,0.0,3.2,2.2,1.4,0.0,1.8,1.2,3.2,0.2,0,0.0,1,4,1
759,2017-12-02,Wasps,Leicester,Ricoh Arena,Thomas Foley,W,Sat,Dec,2017-18,24.6,21.6,28.0,22.2,0.4,0.4,0.4,0.8,3.2,2.2,1.4,0.0,1.8,1.2,3.2,0.2,3.0,2.4,2.4,0.2,2.8,1.8,1.4,0.0,1,1.0,0,1,4
305,2017-12-02,Bath,Exeter,Sandy Park,JP Doyle,L,Sat,Dec,2017-18,27.0,15.2,21.6,17.0,0.6,0.2,0.6,0.6,2.4,1.8,3.4,0.4,1.8,1.0,1.4,0.0,2.4,2.0,1.6,0.0,2.0,1.4,1.2,0.2,0,1.0,1,5,2
461,2017-12-02,London Irish,Gloucester,Kingsholm,Ian Tempest,L,Sat,Dec,2017-18,17.6,28.0,22.6,25.2,0.6,0.2,0.4,0.8,1.8,1.6,1.8,0.0,3.4,2.2,2.0,0.2,3.0,2.0,1.2,0.0,3.0,2.4,1.8,0.0,0,0.0,1,13,9
72,2017-12-02,Exeter,Bath,Sandy Park,JP Doyle,W,Sat,Dec,2017-18,21.6,17.0,27.0,15.2,0.6,0.6,0.6,0.2,2.4,2.0,1.6,0.0,2.0,1.4,1.2,0.2,2.4,1.8,3.4,0.4,1.8,1.0,1.4,0.0,1,1.0,1,2,5
1445,2017-12-03,Harlequins,Saracens,Twickenham Stoop,Luke Pearce,W,Sun,Dec,2017-18,27.2,32.0,28.4,15.6,0.4,1.2,0.8,0.0,3.4,3.0,1.4,0.0,4.4,2.6,1.6,0.0,3.2,2.0,2.8,0.0,1.6,1.4,1.6,0.0,1,0.0,0,6,3
607,2017-12-03,Saracens,Harlequins,Twickenham Stoop,Luke Pearce,L,Sun,Dec,2017-18,28.4,15.6,27.2,32.0,0.8,0.0,0.4,1.2,3.2,2.0,2.8,0.0,1.6,1.4,1.6,0.0,3.4,3.0,1.4,0.0,4.4,2.6,1.6,0.0,0,0.0,0,3,6
885,2017-12-22,Worcester,London Irish,Sixways,Wayne Barnes,W,Fri,Dec,2017-18,24.6,26.0,17.2,30.0,1.0,0.6,0.6,0.4,3.6,1.2,1.4,0.0,3.2,2.6,1.6,0.0,1.8,1.4,1.8,0.0,3.6,2.4,2.2,0.2,1,0.0,0,11,13
1708,2017-12-22,London Irish,Worcester,Sixways,Wayne Barnes,L,Fri,Dec,2017-18,17.2,30.0,24.6,26.0,0.6,0.4,1.0,0.6,1.8,1.4,1.8,0.0,3.6,2.4,2.2,0.2,3.6,1.2,1.4,0.0,3.2,2.6,1.6,0.0,0,0.0,0,13,11
1025,2017-12-23,Harlequins,Newcastle,Kingston Park,Luke Pearce,L,Sat,Dec,2017-18,26.8,29.8,15.6,31.0,0.4,1.2,0.2,0.8,3.4,2.8,1.4,0.0,3.8,2.4,2.0,0.0,2.0,1.6,0.8,0.0,4.0,3.0,1.4,0.0,0,1.0,1,6,8
1149,2017-12-23,Exeter,Northampton,Franklin's Gardens,Thomas Foley,W,Sat,Dec,2017-18,27.4,18.8,19.6,27.8,0.6,0.8,0.6,0.6,3.4,3.2,1.2,0.0,2.4,1.6,1.2,0.0,2.4,1.2,1.6,0.0,3.6,2.2,1.8,0.0,1,1.0,0,2,7
462,2017-12-23,Wasps,Gloucester,Ricoh Arena,Craig Maxwell-Keys,W,Sat,Dec,2017-18,29.2,21.6,28.4,16.8,0.6,0.6,0.6,0.6,4.0,2.8,1.2,0.0,2.2,1.4,2.6,0.0,3.8,2.6,1.4,0.0,1.8,1.2,1.8,0.0,1,1.0,1,1,9
608,2017-12-23,Newcastle,Harlequins,Kingston Park,Luke Pearce,W,Sat,Dec,2017-18,15.6,31.0,26.8,29.8,0.2,0.8,0.4,1.2,2.0,1.6,0.8,0.0,4.0,3.0,1.4,0.0,3.4,2.8,1.4,0.0,3.8,2.4,2.0,0.0,1,1.0,1,8,6
306,2017-12-23,Northampton,Exeter,Franklin's Gardens,Thomas Foley,L,Sat,Dec,2017-18,19.6,27.8,27.4,18.8,0.6,0.6,0.6,0.8,2.4,1.2,1.6,0.0,3.6,2.2,1.8,0.0,3.4,3.2,1.2,0.0,2.4,1.6,1.2,0.0,0,0.0,1,7,2
73,2017-12-23,Sale,Bath,AJ Bell Stadium,Ian Tempest,W,Sat,Dec,2017-18,19.0,23.2,27.8,21.8,0.6,0.8,0.8,0.4,2.4,1.4,1.4,0.0,2.6,1.6,2.2,0.0,3.0,2.2,2.6,0.2,3.0,2.2,0.8,0.0,1,1.0,0,10,5
1294,2017-12-23,Bath,Sale,AJ Bell Stadium,Ian Tempest,L,Sat,Dec,2017-18,27.8,21.8,19.0,23.2,0.8,0.4,0.6,0.8,3.0,2.2,2.6,0.2,3.0,2.2,0.8,0.0,2.4,1.4,1.4,0.0,2.6,1.6,2.2,0.0,0,0.0,1,5,10
1578,2017-12-23,Gloucester,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sat,Dec,2017-18,28.4,16.8,29.2,21.6,0.6,0.6,0.6,0.6,3.8,2.6,1.4,0.0,1.8,1.2,1.8,0.0,4.0,2.8,1.2,0.0,2.2,1.4,2.6,0.0,0,1.0,1,9,1
760,2017-12-24,Saracens,Leicester,Welford Road,Matthew Carley,W,Sun,Dec,2017-18,27.2,19.0,29.0,26.0,1.0,0.0,0.6,0.8,2.8,1.8,3.2,0.0,2.2,1.6,1.6,0.0,3.2,2.4,2.6,0.0,3.4,2.4,1.4,0.0,1,0.0,0,3,4
1446,2017-12-24,Leicester,Saracens,Welford Road,Matthew Carley,L,Sun,Dec,2017-18,29.0,26.0,27.2,19.0,0.6,0.8,1.0,0.0,3.2,2.4,2.6,0.0,3.4,2.4,1.4,0.0,2.8,1.8,3.2,0.0,2.2,1.6,1.6,0.0,0,0.0,0,4,3
74,2017-12-29,Wasps,Bath,Recreation Ground,Luke Pearce,W,Fri,Dec,2017-18,35.2,18.8,23.8,25.6,0.8,0.6,0.6,0.6,4.6,3.2,1.8,0.0,2.2,1.2,1.8,0.0,2.2,1.6,3.0,0.2,3.4,2.8,1.0,0.0,1,1.0,0,1,5
1579,2017-12-29,Bath,Wasps,Recreation Ground,Luke Pearce,L,Fri,Dec,2017-18,23.8,25.6,35.2,18.8,0.6,0.6,0.8,0.6,2.2,1.6,3.0,0.2,3.4,2.8,1.0,0.0,4.6,3.2,1.8,0.0,2.2,1.2,1.8,0.0,0,0.0,1,5,1
1295,2017-12-30,Gloucester,Sale,Kingsholm,Andrew Jackson,W,Sat,Dec,2017-18,27.4,21.8,20.2,16.6,0.6,0.6,0.6,0.6,3.6,2.6,1.4,0.0,2.4,1.4,2.2,0.0,2.4,1.4,1.8,0.0,1.6,0.8,2.2,0.0,1,0.0,1,9,10
1709,2017-12-30,Saracens,Worcester,Allianz Park,Christophe Ridley,W,Sat,Dec,2017-18,25.4,18.6,26.6,21.8,0.8,0.0,1.0,0.4,2.4,1.4,3.2,0.2,2.0,1.4,1.8,0.0,3.6,1.6,1.8,0.0,2.6,2.0,1.6,0.0,1,1.0,1,3,11
1026,2017-12-30,London Irish,Newcastle,Madejski Stadium,Tom Foley,L,Sat,Dec,2017-18,13.4,29.0,13.0,26.2,0.4,0.4,0.0,0.8,1.4,0.8,1.6,0.0,3.4,2.4,2.2,0.2,1.4,1.2,1.2,0.0,3.4,2.6,1.2,0.0,0,0.0,1,13,8
609,2017-12-30,Northampton,Harlequins,Twickenham Stadium,JP Doyle,L,Sat,Dec,2017-18,17.6,29.0,20.4,26.8,0.4,0.6,0.4,1.0,2.2,1.0,1.4,0.0,3.4,2.4,2.4,0.0,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,0,0.0,0,7,6
1150,2017-12-30,Harlequins,Northampton,Twickenham Stadium,JP Doyle,W,Sat,Dec,2017-18,20.4,26.8,17.6,29.0,0.4,1.0,0.4,0.6,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,2.2,1.0,1.4,0.0,3.4,2.4,2.4,0.0,1,0.0,0,6,7
1447,2017-12-30,Worcester,Saracens,Allianz Park,Christophe Ridley,L,Sat,Dec,2017-18,26.6,21.8,25.4,18.6,1.0,0.4,0.8,0.0,3.6,1.6,1.8,0.0,2.6,2.0,1.6,0.0,2.4,1.4,3.2,0.2,2.0,1.4,1.8,0.0,0,1.0,1,11,3
886,2017-12-30,Newcastle,London Irish,Madejski Stadium,Tom Foley,W,Sat,Dec,2017-18,13.0,26.2,13.4,29.0,0.0,0.8,0.4,0.4,1.4,1.2,1.2,0.0,3.4,2.6,1.2,0.0,1.4,0.8,1.6,0.0,3.4,2.4,2.2,0.2,1,1.0,0,8,13
463,2017-12-30,Sale,Gloucester,Kingsholm,Andrew Jackson,L,Sat,Dec,2017-18,20.2,16.6,27.4,21.8,0.6,0.6,0.6,0.6,2.4,1.4,1.8,0.0,1.6,0.8,2.2,0.0,3.6,2.6,1.4,0.0,2.4,1.4,2.2,0.0,0,1.0,0,10,9
761,2017-12-31,Exeter,Leicester,Sandy Park,Craig Maxwell-Keys,W,Sun,Dec,2017-18,27.6,16.8,26.8,26.4,0.6,0.6,0.6,0.6,3.4,3.2,1.4,0.0,2.0,1.6,1.2,0.0,3.0,2.2,2.2,0.0,3.2,2.0,1.8,0.2,1,1.0,0,2,4
307,2017-12-31,Leicester,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sun,Dec,2017-18,26.8,26.4,27.6,16.8,0.6,0.6,0.6,0.6,3.0,2.2,2.2,0.0,3.2,2.0,1.8,0.2,3.4,3.2,1.4,0.0,2.0,1.6,1.2,0.0,0,0.0,1,4,2
1710,2018-01-05,Bath,Worcester,Sixways,JP Doyle,W,Fri,Jan,2017-18,24.8,27.4,25.8,22.8,0.8,0.8,0.8,0.4,2.6,2.0,2.4,0.2,3.8,3.0,0.8,0.0,3.2,2.2,1.8,0.0,2.8,2.0,1.6,0.0,1,0.0,0,5,11
75,2018-01-05,Worcester,Bath,Sixways,JP Doyle,L,Fri,Jan,2017-18,25.8,22.8,24.8,27.4,0.8,0.4,0.8,0.8,3.2,2.2,1.8,0.0,2.8,2.0,1.6,0.0,2.6,2.0,2.4,0.2,3.8,3.0,0.8,0.0,0,0.0,0,11,5
887,2018-01-06,Leicester,London Irish,Welford Road,Karl Dickson,W,Sat,Jan,2017-18,22.0,29.8,13.8,24.2,0.6,0.8,0.6,0.2,2.4,1.6,2.0,0.0,3.8,2.2,1.8,0.2,1.2,0.6,2.2,0.0,2.8,1.8,2.0,0.2,1,0.0,0,4,13
464,2018-01-06,Northampton,Gloucester,Franklin's Gardens,Ian Tempest,W,Sat,Jan,2017-18,17.4,31.4,27.0,20.8,0.4,0.6,0.6,0.6,2.4,1.6,0.6,0.0,4.0,3.0,1.8,0.0,3.4,2.6,1.6,0.0,2.2,1.4,2.2,0.0,1,0.0,1,7,9
1151,2018-01-06,Gloucester,Northampton,Franklin's Gardens,Ian Tempest,L,Sat,Jan,2017-18,27.0,20.8,17.4,31.4,0.6,0.6,0.4,0.6,3.4,2.6,1.6,0.0,2.2,1.4,2.2,0.0,2.4,1.6,0.6,0.0,4.0,3.0,1.8,0.0,0,1.0,0,9,7
610,2018-01-06,Sale,Harlequins,AJ Bell Stadium,Matthew Carley,W,Sat,Jan,2017-18,22.2,18.6,22.2,24.0,0.6,0.6,0.4,0.6,2.6,1.6,2.0,0.0,1.8,1.0,2.4,0.0,3.0,2.4,0.8,0.0,2.6,2.2,2.2,0.0,1,0.0,1,10,6
762,2018-01-06,London Irish,Leicester,Welford Road,Karl Dickson,L,Sat,Jan,2017-18,13.8,24.2,22.0,29.8,0.6,0.2,0.6,0.8,1.2,0.6,2.2,0.0,2.8,1.8,2.0,0.2,2.4,1.6,2.0,0.0,3.8,2.2,1.8,0.2,0,0.0,0,13,4
1296,2018-01-06,Harlequins,Sale,AJ Bell Stadium,Matthew Carley,L,Sat,Jan,2017-18,22.2,24.0,22.2,18.6,0.4,0.6,0.6,0.6,3.0,2.4,0.8,0.0,2.6,2.2,2.2,0.0,2.6,1.6,2.0,0.0,1.8,1.0,2.4,0.0,0,1.0,0,6,10
1580,2018-01-07,Saracens,Wasps,Ricoh Arena,Wayne Barnes,W,Sun,Jan,2017-18,25.8,22.2,33.8,19.6,0.8,0.2,0.8,1.0,2.4,1.6,3.2,0.2,2.6,2.0,1.6,0.0,4.8,3.2,1.0,0.0,2.6,1.8,1.0,0.0,1,1.0,1,3,1
1027,2018-01-07,Exeter,Newcastle,Kingston Park,Andrew Jackson,L,Sun,Jan,2017-18,31.6,16.8,14.4,23.2,0.8,0.4,0.0,1.0,4.0,3.4,1.6,0.0,2.0,1.6,1.2,0.0,1.8,1.2,1.0,0.0,2.8,2.0,1.6,0.0,0,1.0,1,2,8
1448,2018-01-07,Wasps,Saracens,Ricoh Arena,Wayne Barnes,L,Sun,Jan,2017-18,33.8,19.6,25.8,22.2,0.8,1.0,0.8,0.2,4.8,3.2,1.0,0.0,2.6,1.8,1.0,0.0,2.4,1.6,3.2,0.2,2.6,2.0,1.6,0.0,0,1.0,1,1,3
308,2018-01-07,Newcastle,Exeter,Kingston Park,Andrew Jackson,W,Sun,Jan,2017-18,14.4,23.2,31.6,16.8,0.0,1.0,0.8,0.4,1.8,1.2,1.0,0.0,2.8,2.0,1.6,0.0,4.0,3.4,1.6,0.0,2.0,1.6,1.2,0.0,1,1.0,1,8,2
76,2018-02-09,Northampton,Bath,Recreation Ground,Tom Foley,L,Fri,Feb,2017-18,18.8,29.2,29.6,28.8,0.4,0.6,1.0,0.6,2.6,1.6,0.6,0.0,3.8,2.8,1.4,0.0,3.6,2.8,2.0,0.0,4.0,3.2,0.8,0.0,0,1.0,1,7,5
1152,2018-02-09,Bath,Northampton,Recreation Ground,Tom Foley,W,Fri,Feb,2017-18,29.6,28.8,18.8,29.2,1.0,0.6,0.4,0.6,3.6,2.8,2.0,0.0,4.0,3.2,0.8,0.0,2.6,1.6,0.6,0.0,3.8,2.8,1.4,0.0,1,1.0,1,5,7
465,2018-02-10,Leicester,Gloucester,Kingsholm,JP Doyle,L,Sat,Feb,2017-18,18.8,27.4,26.2,21.8,0.4,0.8,0.8,0.4,2.2,1.6,1.4,0.0,3.4,2.0,1.8,0.2,3.6,2.4,1.0,0.0,2.6,1.6,1.6,0.0,0,1.0,0,4,9
763,2018-02-10,Gloucester,Leicester,Kingsholm,JP Doyle,W,Sat,Feb,2017-18,26.2,21.8,18.8,27.4,0.8,0.4,0.4,0.8,3.6,2.4,1.0,0.0,2.6,1.6,1.6,0.0,2.2,1.6,1.4,0.0,3.4,2.0,1.8,0.2,1,0.0,1,9,4
1711,2018-02-10,Exeter,Worcester,Sandy Park,Andrew Jackson,L,Sat,Feb,2017-18,29.4,19.0,24.8,29.0,0.6,0.4,0.6,0.6,3.8,2.8,1.6,0.0,2.2,1.6,1.6,0.0,3.0,2.2,1.8,0.0,3.6,2.8,1.8,0.0,0,0.0,0,2,11
1297,2018-02-10,London Irish,Sale,Madejski Stadium,Craig Maxwell-Keys,L,Sat,Feb,2017-18,13.2,23.6,22.8,17.4,0.6,0.2,0.4,0.8,1.2,0.6,2.0,0.0,3.2,2.0,1.2,0.0,2.4,1.8,2.4,0.0,1.8,1.2,2.0,0.0,0,0.0,1,13,10
888,2018-02-10,Sale,London Irish,Madejski Stadium,Craig Maxwell-Keys,W,Sat,Feb,2017-18,22.8,17.4,13.2,23.6,0.4,0.8,0.6,0.2,2.4,1.8,2.4,0.0,1.8,1.2,2.0,0.0,1.2,0.6,2.0,0.0,3.2,2.0,1.2,0.0,1,1.0,0,10,13
1449,2018-02-10,Newcastle,Saracens,Allianz Park,Christophe Ridley,L,Sat,Feb,2017-18,18.0,19.2,30.0,20.6,0.0,0.8,0.8,0.2,2.2,1.4,1.4,0.0,2.2,1.2,1.8,0.0,3.2,2.0,3.0,0.2,2.6,1.6,1.2,0.0,0,1.0,1,8,3
309,2018-02-10,Worcester,Exeter,Sandy Park,Andrew Jackson,W,Sat,Feb,2017-18,24.8,29.0,29.4,19.0,0.6,0.6,0.6,0.4,3.0,2.2,1.8,0.0,3.6,2.8,1.8,0.0,3.8,2.8,1.6,0.0,2.2,1.6,1.6,0.0,1,0.0,0,11,2
